id,total_words,lexicality,avg_zipf
ark:/67375/JKT-31R8T635-7,1237,47.45351657235247,4.199778534923339
ark:/67375/JKT-32L2DKPS-Z,582,38.83161512027492,4.249203539823009
ark:/67375/JKT-3G13MNB7-0,2172,48.84898710865562,4.280207351555137
ark:/67375/JKT-3G1JP230-F,1268,47.1608832807571,4.495852842809365
ark:/67375/JKT-3JK0GDBK-R,1573,43.67450731087095,4.145414847161573
ark:/67375/JKT-3M062WZW-K,1497,45.29058116232465,4.471150442477876
ark:/67375/JKT-42LC1V25-N,904,48.45132743362832,4.533082191780822
ark:/67375/JKT-4LZ51LM6-X,1386,44.300144300144304,4.148469055374592
ark:/67375/JKT-54GM7XW1-8,2587,48.66640896791651,4.358093725178714
ark:/67375/JKT-59MZ18Q0-S,2313,47.98962386511025,4.417432432432433
ark:/67375/JKT-5B8TV6WJ-F,1333,43.58589647411853,4.203407917383821
ark:/67375/JKT-5KQVZMF7-V,1195,47.94979079497908,4.45434554973822
ark:/67375/JKT-5M5RCZHX-5,3611,48.98919966768208,4.458021481062747
ark:/67375/JKT-64C145J6-D,1102,45.5535390199637,4.214621513944223
ark:/67375/JKT-65RJ8HB9-4,1438,49.721835883171074,4.379566433566433
ark:/67375/JKT-692HZLLD-G,1394,48.92395982783357,4.449604105571848
ark:/67375/JKT-6MNX3QWS-3,1325,49.66037735849056,4.461762917933131
ark:/67375/JKT-6N59Q158-7,1135,44.1409691629956,4.050898203592815
ark:/67375/JKT-6NQ9PD3P-3,11769,48.66173846546011,5.063911297363367
ark:/67375/JKT-6V3LQ5BS-0,2419,47.87102108309219,4.472901554404145
ark:/67375/JKT-6VRJMRZW-Q,1802,44.83906770255272,4.126658415841584
ark:/67375/JKT-74727C8H-J,841,44.1141498216409,4.086576819407008
ark:/67375/JKT-7B5GXKMX-X,2114,40.44465468306528,4.209263157894737
ark:/67375/JKT-86Q43XZC-C,5807,49.767521956259685,4.422328719723184
ark:/67375/JKT-8M89Q220-9,1845,48.45528455284553,4.4446085011185685
ark:/67375/JKT-8SM6M7QS-M,1353,49.076127124907615,4.398057228915663
ark:/67375/JKT-8TVRV17T-L,1048,40.17175572519084,4.060023752969121
ark:/67375/JKT-8XC8RW6W-H,1787,49.58030218242865,4.464977426636569
ark:/67375/JKT-9DDF6ZVJ-J,1047,45.845272206303726,4.136916666666667
ark:/67375/JKT-9F1DQX0M-H,7109,45.29469686313124,4.025031055900621
ark:/67375/JKT-C8C0C4SH-6,1724,47.91183294663573,4.5141283292978205
ark:/67375/JKT-CDSCS202-G,1450,47.03448275862069,4.113826979472141
ark:/67375/JKT-CDX59C5Z-4,1404,46.86609686609687,4.476762917933131
ark:/67375/JKT-CF6DG54T-X,1789,49.245388485187256,4.387105561861521
ark:/67375/JKT-CGRCVZ2R-F,6899,48.83316422669952,4.390697536360938
ark:/67375/JKT-CW19JJSV-3,2660,47.48120300751879,4.427205067300079
ark:/67375/JKT-D095P2QL-3,1915,49.50391644908616,4.521255274261603
ark:/67375/JKT-D3CDHG5T-V,1553,49.51706374758532,4.497087126137842
ark:/67375/JKT-DCTVNQLS-4,822,42.700729927007295,4.233190883190883
ark:/67375/JKT-DHSQ0TPG-D,1237,46.5642683912692,4.472864583333333
ark:/67375/JKT-DQZ84WHK-7,1276,47.10031347962382,4.482262895174709
ark:/67375/JKT-DZ63DDGG-H,1357,45.54163596168018,4.3638996763754045
ark:/67375/JKT-DZC8H72C-P,1348,49.1839762611276,4.3477224736048266
ark:/67375/JKT-F9R2JVB7-H,2195,42.18678815489749,4.241144708423327
ark:/67375/JKT-FBZXLR31-6,1119,49.955317247542446,3.959320214669052
ark:/67375/JKT-FVW5TTNX-G,1477,46.17467840216655,4.24791788856305
ark:/67375/JKT-FZ3LDN3P-N,2021,49.035131123206334,4.152048435923311
ark:/67375/JKT-FZQFSRNZ-0,1483,42.88604180714767,4.309811320754717
ark:/67375/JKT-G2QHX209-C,1403,49.109052031361365,4.491654571843252
ark:/67375/JKT-G3WM50KG-D,1119,47.00625558534406,4.472642585551331
ark:/67375/JKT-G44LD5Z1-B,1350,49.25925925925926,4.549924812030075
ark:/67375/JKT-GDHWTTVX-H,2255,47.18403547671841,4.066992481203007
ark:/67375/JKT-GHL6FKTN-H,5165,49.77734753146176,4.500455075845975
ark:/67375/JKT-H1SCC089-5,1431,49.40600978336828,4.413917963224894
ark:/67375/JKT-HC87R4D3-W,1582,49.36788874841972,4.328117797695263
ark:/67375/JKT-J40PW9W5-5,3925,44.35668789808917,4.195318782309018
ark:/67375/JKT-JQL9P8FJ-R,1682,42.50891795481569,4.125020979020979
ark:/67375/JKT-K1S52JWX-K,1253,48.76296887470072,4.474828150572831
ark:/67375/JKT-K4KZWFRJ-M,1310,48.93129770992367,4.495756630265211
